Time, Date, Ch1, Ch2, NAE
3558471182,2016/10/5 0:13:2,394,16,0
3558472240,2016/10/5 0:30:40,335,14,0
3558472457,2016/10/5 0:34:17,35,14,0
3558472826,2016/10/5 0:40:26,214,16,0
3558473146,2016/10/5 0:45:46,65,14,0
3558473607,2016/10/5 0:53:27,158,14,0
3558473762,2016/10/5 0:56:2,134,16,0
3558474274,2016/10/5 1:4:34,178,15,0
3558474597,2016/10/5 1:9:57,17,265,0
3558474655,2016/10/5 1:10:55,623,16,0
3558474731,2016/10/5 1:12:11,169,18,0
3558475094,2016/10/5 1:18:14,64,13,0
3558475879,2016/10/5 1:31:19,14,180,0
3558476466,2016/10/5 1:41:6,39,17,0
3558476706,2016/10/5 1:45:6,1447,16,0
3558476737,2016/10/5 1:45:37,157,17,0
3558477413,2016/10/5 1:56:53,94,15,0
3558477504,2016/10/5 1:58:24,109,15,0
3558477561,2016/10/5 1:59:21,53,14,0
3558478732,2016/10/5 2:18:52,164,16,0
3558478844,2016/10/5 2:20:44,136,16,0
3558478937,2016/10/5 2:22:17,1203,14,0
3558479488,2016/10/5 2:31:28,760,14,0
3558480600,2016/10/5 2:50:0,724,18,0
3558481104,2016/10/5 2:58:24,43,16,0
3558481552,2016/10/5 3:5:52,119,16,0
3558481610,2016/10/5 3:6:50,129,15,0
3558481765,2016/10/5 3:9:25,126,18,0
3558482705,2016/10/5 3:25:5,314,17,0
3558483148,2016/10/5 3:32:28,45,17,0
3558483564,2016/10/5 3:39:24,63,17,0
3558483790,2016/10/5 3:43:10,53,15,0
3558483947,2016/10/5 3:45:47,55,16,0
3558485267,2016/10/5 4:7:47,324,16,0
3558485276,2016/10/5 4:7:56,168,15,0
3558485456,2016/10/5 4:10:56,15,222,0
3558485745,2016/10/5 4:15:45,1117,18,0
3558486629,2016/10/5 4:30:29,147,14,0
3558486651,2016/10/5 4:30:51,209,17,0
3558486668,2016/10/5 4:31:8,616,16,0
3558486704,2016/10/5 4:31:44,16,96,0
3558487747,2016/10/5 4:49:7,1063,16,0
3558488447,2016/10/5 5:0:47,68,14,0
3558488563,2016/10/5 5:2:43,18,849,0
3558488660,2016/10/5 5:4:20,109,14,0
3558489323,2016/10/5 5:15:23,1994,14,0
3558489593,2016/10/5 5:19:53,42,14,0
3558489676,2016/10/5 5:21:16,71,15,0
3558489758,2016/10/5 5:22:38,76,18,0
3558491004,2016/10/5 5:43:24,57,16,0
3558491175,2016/10/5 5:46:15,370,17,0
3558492269,2016/10/5 6:4:29,390,14,0
3558492873,2016/10/5 6:14:33,17,116,0
3558492897,2016/10/5 6:14:57,14,237,0
3558494540,2016/10/5 6:42:20,662,16,0
3558494606,2016/10/5 6:43:26,568,15,0
3558496258,2016/10/5 7:10:58,17,219,0
3558496406,2016/10/5 7:13:26,73,15,0
3558496520,2016/10/5 7:15:20,273,15,0
3558496642,2016/10/5 7:17:22,56,16,0
3558497054,2016/10/5 7:24:14,84,14,0
3558497344,2016/10/5 7:29:4,90,15,0
3558497462,2016/10/5 7:31:2,102,15,0
3558497590,2016/10/5 7:33:10,42,18,0
3558497968,2016/10/5 7:39:28,125,15,0
3558498070,2016/10/5 7:41:10,695,17,0
3558498157,2016/10/5 7:42:37,15,65,0
3558498392,2016/10/5 7:46:32,105,23,0
3558498393,2016/10/5 7:46:33,63,15,0
3558498394,2016/10/5 7:46:34,85,17,0
3558498496,2016/10/5 7:48:16,64,15,0
3558498833,2016/10/5 7:53:53,67,15,0
3558499313,2016/10/5 8:1:53,43,14,0
3558499500,2016/10/5 8:5:0,130,25,0
3558500280,2016/10/5 8:18:0,48,15,0
3558500804,2016/10/5 8:26:44,39,15,0
3558501039,2016/10/5 8:30:39,192,15,0
3558501231,2016/10/5 8:33:51,55,14,0
3558501310,2016/10/5 8:35:10,47,16,0
3558501537,2016/10/5 8:38:57,61,14,0
3558501547,2016/10/5 8:39:7,74,16,0
3558501560,2016/10/5 8:39:20,76,16,0
3558502693,2016/10/5 8:58:13,1299,17,0
3558503210,2016/10/5 9:6:50,15,41,0
3558503396,2016/10/5 9:9:56,97,16,0
3558503401,2016/10/5 9:10:1,65,16,0
3558503559,2016/10/5 9:12:39,104,17,0
3558503941,2016/10/5 9:19:1,46,21,0
3558504197,2016/10/5 9:23:17,124,19,0
3558504280,2016/10/5 9:24:40,50,17,0
3558504296,2016/10/5 9:24:56,195,15,0
3558504683,2016/10/5 9:31:23,656,15,0
3558504850,2016/10/5 9:34:10,48,16,0
3558505018,2016/10/5 9:36:58,52,16,0
3558505075,2016/10/5 9:37:55,295,15,0
3558505255,2016/10/5 9:40:55,718,16,0
3558505269,2016/10/5 9:41:9,58,19,0
3558506418,2016/10/5 10:0:18,87,13,0
3558506677,2016/10/5 10:4:37,154,19,0
3558508198,2016/10/5 10:29:58,17,225,0
3558509211,2016/10/5 10:46:51,15,900,0
3558509699,2016/10/5 10:54:59,14,151,0
3558510110,2016/10/5 11:1:50,106,16,0
3558510135,2016/10/5 11:2:15,16,317,0
3558510329,2016/10/5 11:5:29,16,192,0
3558510713,2016/10/5 11:11:53,16,271,0
3558510934,2016/10/5 11:15:34,77,15,0
