Time, Date, Ch1, Ch2, NAE
3556917316,2016/9/17 0:35:16,259,13,0
3556918767,2016/9/17 0:59:27,17,1028,0
3556922132,2016/9/17 1:55:32,16,760,0
3556922146,2016/9/17 1:55:46,18,4618,0
3556922825,2016/9/17 2:7:5,15,613,0
3556923701,2016/9/17 2:21:41,232,16,0
3556925637,2016/9/17 2:53:57,16,217,0
3556929484,2016/9/17 3:58:4,850,15,0
3556929529,2016/9/17 3:58:49,16,517,0
3556930984,2016/9/17 4:23:4,397,14,0
3556931087,2016/9/17 4:24:47,16,2989,0
3556931370,2016/9/17 4:29:30,15,2972,0
3556933070,2016/9/17 4:57:50,15,522,0
3556933312,2016/9/17 5:1:52,304,14,0
3556939020,2016/9/17 6:37:0,268,20,0
3556940193,2016/9/17 6:56:33,19,531,0
3556940495,2016/9/17 7:1:35,15,441,0
3556941231,2016/9/17 7:13:51,14,1904,0
3556942899,2016/9/17 7:41:39,1255,16,0
3556942904,2016/9/17 7:41:44,14,340,0
3556943412,2016/9/17 7:50:12,166,16,0
3556945428,2016/9/17 8:23:48,289,16,0
3556945727,2016/9/17 8:28:47,264,19,0
3556945728,2016/9/17 8:28:48,294,20,0
3556945730,2016/9/17 8:28:50,297,18,0
3556946812,2016/9/17 8:46:52,1516,17,0
3556947112,2016/9/17 8:51:52,15,1693,0
3556948042,2016/9/17 9:7:22,17,1482,0
3556948233,2016/9/17 9:10:33,611,17,0
3556948243,2016/9/17 9:10:43,15,3002,0
3556948606,2016/9/17 9:16:46,3482,14,0
3556948647,2016/9/17 9:17:27,15,551,0
3556949381,2016/9/17 9:29:41,225,16,0
3556949469,2016/9/17 9:31:9,820,15,0
3556949688,2016/9/17 9:34:48,155,14,0
3556950238,2016/9/17 9:43:58,220,17,0
3556950401,2016/9/17 9:46:41,463,17,0
3556950512,2016/9/17 9:48:32,524,17,0
3556951180,2016/9/17 9:59:40,15,1378,0
3556951197,2016/9/17 9:59:57,1256,14,0
3556951259,2016/9/17 10:0:59,16,2885,0
3556952501,2016/9/17 10:21:41,2249,17,0
3556952950,2016/9/17 10:29:10,528,17,0
3556953181,2016/9/17 10:33:1,6417,14,0
3556953208,2016/9/17 10:33:28,16,2411,0
3556953247,2016/9/17 10:34:7,16,6357,0
3556953438,2016/9/17 10:37:18,1508,14,0
3556953810,2016/9/17 10:43:30,16,1173,0
3556954019,2016/9/17 10:46:59,360,17,0
3556954346,2016/9/17 10:52:26,351,17,0
3556954375,2016/9/17 10:52:55,757,16,0
3556954526,2016/9/17 10:55:26,467,17,0
3556954551,2016/9/17 10:55:51,15,393,0
3556954587,2016/9/17 10:56:27,325,15,0
3556954635,2016/9/17 10:57:15,14,256,0
