Time, Date, Ch1, Ch2, NAE
3557438042,2016/9/23 1:14:2,117,20,0
3557447807,2016/9/23 3:56:47,150,18,0
3557447904,2016/9/23 3:58:24,207,20,0
3557448102,2016/9/23 4:1:42,329,19,0
3557454193,2016/9/23 5:43:13,136,16,0
3557455252,2016/9/23 6:0:52,175,17,0
3557455393,2016/9/23 6:3:13,154,17,0
3557455922,2016/9/23 6:12:2,159,17,0
3557456592,2016/9/23 6:23:12,195,20,0
3557458043,2016/9/23 6:47:23,104,17,0
3557459413,2016/9/23 7:10:13,135,23,0
3557465246,2016/9/23 8:47:26,234,19,0
3557466770,2016/9/23 9:12:50,192,21,0
3557470479,2016/9/23 10:14:39,184,20,0
3557470482,2016/9/23 10:14:42,147,18,0
3557472577,2016/9/23 10:49:37,501,25,0
3557473293,2016/9/23 11:1:33,199,19,0
3557474021,2016/9/23 11:13:41,144,19,0
3557474480,2016/9/23 11:21:20,124,19,0
3557475289,2016/9/23 11:34:49,158,28,0
3557475290,2016/9/23 11:34:50,264,32,0
3557475313,2016/9/23 11:35:13,28,189,0
3557475314,2016/9/23 11:35:14,18,160,0
3557476356,2016/9/23 11:52:36,96,23,0
3557481365,2016/9/23 13:16:5,574,19,0
3557483389,2016/9/23 13:49:49,16,278,0
3557488200,2016/9/23 15:10:0,275,19,0
3557493192,2016/9/23 16:33:12,31,245,0
3557493193,2016/9/23 16:33:13,63,300,0
3557493197,2016/9/23 16:33:17,192,29,0
3557495625,2016/9/23 17:13:45,274,18,0
3557496957,2016/9/23 17:35:57,386,73,0
3557497511,2016/9/23 17:45:11,262,17,0
3557497540,2016/9/23 17:45:40,367,45,0
3557503567,2016/9/23 19:26:7,278,62,0
3557504598,2016/9/23 19:43:18,202,29,0
