Time, Date, Ch1, Ch2, NAE
3557953143,2016/9/29 0:19:3,45,16,0
3557955118,2016/9/29 0:51:58,108,17,0
3557955274,2016/9/29 0:54:34,48,18,0
3557955474,2016/9/29 0:57:54,18,2477,0
3557955555,2016/9/29 0:59:15,19,56,0
3557958149,2016/9/29 1:42:29,52,17,0
3557959488,2016/9/29 2:4:48,38,19,0
3557960214,2016/9/29 2:16:54,17,732,0
3557961568,2016/9/29 2:39:28,38,16,0
3557963017,2016/9/29 3:3:37,20,366,0
3557964278,2016/9/29 3:24:38,65,16,0
3557965506,2016/9/29 3:45:6,21,78,0
3557965626,2016/9/29 3:47:6,21,522,0
3557966000,2016/9/29 3:53:20,18,66,0
3557966410,2016/9/29 4:0:10,19,94,0
3557966463,2016/9/29 4:1:3,40,16,0
3557966548,2016/9/29 4:2:28,47,18,0
3557966916,2016/9/29 4:8:36,16,105,0
3557967983,2016/9/29 4:26:23,19,131,0
3557968441,2016/9/29 4:34:1,42,18,0
3557968601,2016/9/29 4:36:41,592,17,0
3557968851,2016/9/29 4:40:51,359,15,0
3557969066,2016/9/29 4:44:26,16,40,0
3557969375,2016/9/29 4:49:35,19,56,0
3557971264,2016/9/29 5:21:4,169,18,0
3557971701,2016/9/29 5:28:21,98,17,0
3557971875,2016/9/29 5:31:15,18,60,0
3557973207,2016/9/29 5:53:27,19,51,0
3557973358,2016/9/29 5:55:58,663,14,0
3557973663,2016/9/29 6:1:3,41,16,0
3557973684,2016/9/29 6:1:24,78,16,0
3557974050,2016/9/29 6:7:30,18,205,0
3557975427,2016/9/29 6:30:27,243,15,0
3557975841,2016/9/29 6:37:21,18,100,0
3557976091,2016/9/29 6:41:31,16,46,0
3557977184,2016/9/29 6:59:44,18,44,0
3557977962,2016/9/29 7:12:42,43,17,0
3557977969,2016/9/29 7:12:49,36,18,0
3557978213,2016/9/29 7:16:53,18,63,0
3557978643,2016/9/29 7:24:3,17,43,0
3557979398,2016/9/29 7:36:38,51,16,0
3557979994,2016/9/29 7:46:34,143,16,0
3557980259,2016/9/29 7:50:59,17,626,0
3557980386,2016/9/29 7:53:6,21,47,0
3557981420,2016/9/29 8:10:20,18,124,0
3557982390,2016/9/29 8:26:30,65,16,0
3557982691,2016/9/29 8:31:31,48,16,0
3557983280,2016/9/29 8:41:20,17,88,0
3557983368,2016/9/29 8:42:48,53,21,0
3557983546,2016/9/29 8:45:46,77,17,0
3557983557,2016/9/29 8:45:57,55,17,0
3557983608,2016/9/29 8:46:48,63,17,0
3557984419,2016/9/29 9:0:19,57,18,0
3557985231,2016/9/29 9:13:51,45,16,0
3557987226,2016/9/29 9:47:6,17,657,0
3557988405,2016/9/29 10:6:45,69,18,0
3557988622,2016/9/29 10:10:22,310,18,0
3557989185,2016/9/29 10:19:45,59,16,0
3557989200,2016/9/29 10:20:0,80,17,0
3557989399,2016/9/29 10:23:19,99,17,0
3557989400,2016/9/29 10:23:20,271,15,0
3557989968,2016/9/29 10:32:48,18,909,0
3557990383,2016/9/29 10:39:43,19,248,0
3557990789,2016/9/29 10:46:29,17,79,0
3557991562,2016/9/29 10:59:22,17,1825,0
3557991913,2016/9/29 11:5:13,39,16,0
3557992554,2016/9/29 11:15:54,18,37,0
3557992862,2016/9/29 11:21:2,80,18,0
3557995349,2016/9/29 12:2:29,44,18,0
3557995353,2016/9/29 12:2:33,19,1008,0
3557995433,2016/9/29 12:3:53,18,1453,0
3557995603,2016/9/29 12:6:43,34,17,0
3557996484,2016/9/29 12:21:24,58,17,0
3557996725,2016/9/29 12:25:25,348,19,0
3557996838,2016/9/29 12:27:18,1118,18,0
3557997615,2016/9/29 12:40:15,111,16,0
3557997896,2016/9/29 12:44:56,20,71,0
3557998106,2016/9/29 12:48:26,16,114,0
3557998642,2016/9/29 12:57:22,17,439,0
3558001043,2016/9/29 13:37:23,35,15,0
3558001157,2016/9/29 13:39:17,19,76,0
3558001293,2016/9/29 13:41:33,19,57,0
3558001619,2016/9/29 13:46:59,68,19,0
3558001860,2016/9/29 13:51:0,45,16,0
3558001967,2016/9/29 13:52:47,66,15,0
3558002227,2016/9/29 13:57:7,301,18,0
3558002234,2016/9/29 13:57:14,55,18,0
3558003808,2016/9/29 14:23:28,98,18,0
3558005605,2016/9/29 14:53:25,18,78,0
3558005609,2016/9/29 14:53:29,16,48,0
3558005988,2016/9/29 14:59:48,18,394,0
3558007737,2016/9/29 15:28:57,19,443,0
3558007795,2016/9/29 15:29:55,519,18,0
3558007797,2016/9/29 15:29:57,274,17,0
3558007893,2016/9/29 15:31:33,180,18,0
3558008350,2016/9/29 15:39:10,16,58,0
3558008358,2016/9/29 15:39:18,53,18,0
3558008390,2016/9/29 15:39:50,32,15,0
3558008970,2016/9/29 15:49:30,101,17,0
3558008997,2016/9/29 15:49:57,236,18,0
3558009115,2016/9/29 15:51:55,52,18,0
3558009140,2016/9/29 15:52:20,34,16,0
3558009189,2016/9/29 15:53:9,140,17,0
3558009576,2016/9/29 15:59:36,48,17,0
3558009879,2016/9/29 16:4:39,376,16,0
3558011545,2016/9/29 16:32:25,19,242,0
3558011843,2016/9/29 16:37:23,188,20,0
3558013036,2016/9/29 16:57:16,33,16,0
3558014762,2016/9/29 17:26:2,122,17,0
3558016975,2016/9/29 18:2:55,15,83,0
3558019774,2016/9/29 18:49:34,18,179,0
