Time, Date, Ch1, Ch2, NAE
3557953143,2016/9/29 0:19:3,45,16,0
3557955118,2016/9/29 0:51:58,108,17,0
3557955274,2016/9/29 0:54:34,48,18,0
3557955474,2016/9/29 0:57:54,18,2477,0
3557955555,2016/9/29 0:59:15,19,56,0
3557958149,2016/9/29 1:42:29,52,17,0
3557959488,2016/9/29 2:4:48,38,19,0
3557960214,2016/9/29 2:16:54,17,732,0
3557961568,2016/9/29 2:39:28,38,16,0
3557963017,2016/9/29 3:3:37,20,366,0
3557964278,2016/9/29 3:24:38,65,16,0
3557965506,2016/9/29 3:45:6,21,78,0
3557965626,2016/9/29 3:47:6,21,522,0
3557966000,2016/9/29 3:53:20,18,66,0
3557966410,2016/9/29 4:0:10,19,94,0
3557966463,2016/9/29 4:1:3,40,16,0
3557966548,2016/9/29 4:2:28,47,18,0
3557966916,2016/9/29 4:8:36,16,105,0
3557967983,2016/9/29 4:26:23,19,131,0
3557968441,2016/9/29 4:34:1,42,18,0
3557968601,2016/9/29 4:36:41,592,17,0
3557968851,2016/9/29 4:40:51,359,15,0
3557969066,2016/9/29 4:44:26,16,40,0
3557969375,2016/9/29 4:49:35,19,56,0
3557971264,2016/9/29 5:21:4,169,18,0
3557971701,2016/9/29 5:28:21,98,17,0
3557971875,2016/9/29 5:31:15,18,60,0
3557973207,2016/9/29 5:53:27,19,51,0
3557973358,2016/9/29 5:55:58,663,14,0
3557973663,2016/9/29 6:1:3,41,16,0
3557973684,2016/9/29 6:1:24,78,16,0
3557974050,2016/9/29 6:7:30,18,205,0
3557975427,2016/9/29 6:30:27,243,15,0
3557975841,2016/9/29 6:37:21,18,100,0
3557976091,2016/9/29 6:41:31,16,46,0
3557977184,2016/9/29 6:59:44,18,44,0
3557977962,2016/9/29 7:12:42,43,17,0
3557977969,2016/9/29 7:12:49,36,18,0
3557978213,2016/9/29 7:16:53,18,63,0
3557978643,2016/9/29 7:24:3,17,43,0
3557979398,2016/9/29 7:36:38,51,16,0
3557979994,2016/9/29 7:46:34,143,16,0
3557980259,2016/9/29 7:50:59,17,626,0
3557980386,2016/9/29 7:53:6,21,47,0
