Time, Date, Ch1, Ch2, NAE
3558043420,2016/9/30 1:23:40,83,15,0
3558047146,2016/9/30 2:25:46,117,19,0
3558047180,2016/9/30 2:26:20,17,60,0
3558048043,2016/9/30 2:40:43,16,113,0
3558055156,2016/9/30 4:39:16,69,19,0
3558055925,2016/9/30 4:52:5,111,17,0
3558057133,2016/9/30 5:12:13,68,18,0
3558058315,2016/9/30 5:31:55,14,35,0
3558058781,2016/9/30 5:39:41,57,16,0
3558060647,2016/9/30 6:10:47,38,18,0
3558061171,2016/9/30 6:19:31,43,15,0
3558065982,2016/9/30 7:39:42,51,23,0
3558065991,2016/9/30 7:39:51,70,24,0
3558065994,2016/9/30 7:39:54,80,22,0
3558066017,2016/9/30 7:40:17,53,20,0
3558066018,2016/9/30 7:40:18,60,22,0
3558066019,2016/9/30 7:40:19,47,21,0
3558066020,2016/9/30 7:40:20,55,25,0
3558066021,2016/9/30 7:40:21,52,24,0
3558066022,2016/9/30 7:40:22,52,25,0
3558066023,2016/9/30 7:40:23,58,25,0
3558066024,2016/9/30 7:40:24,56,24,0
3558066025,2016/9/30 7:40:25,59,22,0
3558066186,2016/9/30 7:43:6,57,15,0
3558066494,2016/9/30 7:48:14,75,16,0
3558067877,2016/9/30 8:11:17,56,24,0
3558069804,2016/9/30 8:43:24,52,20,0
3558070463,2016/9/30 8:54:23,58,17,0
3558070477,2016/9/30 8:54:37,49,17,0
3558071597,2016/9/30 9:13:17,72,16,0
3558071675,2016/9/30 9:14:35,95,15,0
3558071860,2016/9/30 9:17:40,55,21,0
3558071938,2016/9/30 9:18:58,56,16,0
3558071987,2016/9/30 9:19:47,54,16,0
3558072116,2016/9/30 9:21:56,80,25,0
3558072117,2016/9/30 9:21:57,48,21,0
3558072174,2016/9/30 9:22:54,41,18,0
3558072802,2016/9/30 9:33:22,17,132,0
3558073284,2016/9/30 9:41:24,142,19,0
3558073540,2016/9/30 9:45:40,49,19,0
3558073864,2016/9/30 9:51:4,17,172,0
3558075544,2016/9/30 10:19:4,69,17,0
3558076101,2016/9/30 10:28:21,62,17,0
3558076632,2016/9/30 10:37:12,17,112,0
3558077657,2016/9/30 10:54:17,59,17,0
3558078646,2016/9/30 11:10:46,23,115,0
3558079030,2016/9/30 11:17:10,17,145,0
3558080746,2016/9/30 11:45:46,51,25,0
3558080747,2016/9/30 11:45:47,60,22,0
3558081015,2016/9/30 11:50:15,19,62,0
