Time, Date, Ch1, Ch2, NAE
3557270251,2016/9/21 2:37:31,14,248,0
3557286642,2016/9/21 7:10:42,24,248,0
3557286646,2016/9/21 7:10:46,26,312,0
3557286651,2016/9/21 7:10:51,27,283,0
3557286654,2016/9/21 7:10:54,46,216,0
3557286661,2016/9/21 7:11:1,61,446,0
3557286662,2016/9/21 7:11:2,26,241,0
3557286665,2016/9/21 7:11:5,22,210,0
3557286666,2016/9/21 7:11:6,33,296,0
3557286668,2016/9/21 7:11:8,34,254,0
3557288447,2016/9/21 7:40:47,33,331,0
3557291431,2016/9/21 8:30:31,434,19,0
3557291437,2016/9/21 8:30:37,15,489,0
3557291445,2016/9/21 8:30:45,315,15,0
3557291478,2016/9/21 8:31:18,454,14,0
3557291691,2016/9/21 8:34:51,257,16,0
3557291712,2016/9/21 8:35:12,17,295,0
3557291889,2016/9/21 8:38:9,275,16,0
3557292453,2016/9/21 8:47:33,18,240,0
3557292488,2016/9/21 8:48:8,232,15,0
3557292543,2016/9/21 8:49:3,1228,15,0
3557293246,2016/9/21 9:0:46,241,16,0
3557294433,2016/9/21 9:20:33,253,16,0
3557295534,2016/9/21 9:38:54,23,284,0
3557295846,2016/9/21 9:44:6,313,19,0
3557296179,2016/9/21 9:49:39,203,24,0
3557296249,2016/9/21 9:50:49,347,22,0
3557296550,2016/9/21 9:55:50,302,25,0
3557296681,2016/9/21 9:58:1,3459,31,0
3557296731,2016/9/21 9:58:51,17,212,0
3557297111,2016/9/21 10:5:11,17,460,0
3557297422,2016/9/21 10:10:22,200,69,0
3557297423,2016/9/21 10:10:23,272,79,0
3557297442,2016/9/21 10:10:42,243,92,0
3557297446,2016/9/21 10:10:46,257,98,0
3557297447,2016/9/21 10:10:47,214,84,0
3557299233,2016/9/21 10:40:33,240,21,0
3557299394,2016/9/21 10:43:14,510,23,0
3557299556,2016/9/21 10:45:56,352,21,0
3557299576,2016/9/21 10:46:16,828,24,0
3557299996,2016/9/21 10:53:16,252,21,0
3557300591,2016/9/21 11:3:11,1457,17,0
3557302309,2016/9/21 11:31:49,388,72,0
3557302416,2016/9/21 11:33:36,935,21,0
3557303269,2016/9/21 11:47:49,208,25,0
3557303774,2016/9/21 11:56:14,281,17,0
3557304140,2016/9/21 12:2:20,887,19,0
3557304728,2016/9/21 12:12:8,20,329,0
3557305264,2016/9/21 12:21:4,15,464,0
3557307181,2016/9/21 12:53:1,1723,18,0
3557307287,2016/9/21 12:54:47,312,25,0
3557308112,2016/9/21 13:8:32,2709,16,0
3557308141,2016/9/21 13:9:1,425,75,0
3557308368,2016/9/21 13:12:48,205,64,0
3557309076,2016/9/21 13:24:36,480,18,0
3557315226,2016/9/21 15:7:6,275,68,0
3557315906,2016/9/21 15:18:26,3616,17,0
3557317468,2016/9/21 15:44:28,268,17,0
3557325595,2016/9/21 17:59:55,254,19,0
3557325696,2016/9/21 18:1:36,18,540,0
3557325975,2016/9/21 18:6:15,1301,16,0
3557327270,2016/9/21 18:27:50,244,90,0
3557330287,2016/9/21 19:18:7,250,18,0
3557330368,2016/9/21 19:19:28,275,90,0
3557331924,2016/9/21 19:45:24,303,86,0
3557340653,2016/9/21 22:10:53,271,18,0
