Time, Date, Ch1, Ch2, NAE
3558476771,2016/10/5 1:46:11,43,17,0
3558477496,2016/10/5 1:58:16,158,18,0
3558480469,2016/10/5 2:47:49,101,23,0
3558480528,2016/10/5 2:48:48,38,17,0
3558480787,2016/10/5 2:53:7,59,17,0
3558487851,2016/10/5 4:50:51,63,17,0
3558488318,2016/10/5 4:58:38,39,15,0
3558490039,2016/10/5 5:27:19,101,24,0
3558494467,2016/10/5 6:41:7,61,18,0
3558496089,2016/10/5 7:8:9,57,20,0
3558496107,2016/10/5 7:8:27,48,22,0
3558496110,2016/10/5 7:8:30,55,25,0
3558496132,2016/10/5 7:8:52,52,25,0
3558496193,2016/10/5 7:9:53,64,22,0
3558496249,2016/10/5 7:10:49,57,22,0
3558496691,2016/10/5 7:18:11,79,16,0
3558496742,2016/10/5 7:19:2,147,14,0
3558497107,2016/10/5 7:25:7,56,24,0
3558497195,2016/10/5 7:26:35,60,24,0
3558497360,2016/10/5 7:29:20,42,21,0
3558497876,2016/10/5 7:37:56,61,17,0
3558498394,2016/10/5 7:46:34,20,53,0
3558499874,2016/10/5 8:11:14,40,15,0
3558501354,2016/10/5 8:35:54,15,85,0
3558501355,2016/10/5 8:35:55,39,19,0
3558501356,2016/10/5 8:35:56,42,16,0
3558501507,2016/10/5 8:38:27,56,21,0
3558502025,2016/10/5 8:47:5,62,25,0
3558503523,2016/10/5 9:12:3,37,16,0
3558504684,2016/10/5 9:31:24,38,19,0
3558505268,2016/10/5 9:41:8,25,96,0
3558505551,2016/10/5 9:45:51,19,45,0
3558505566,2016/10/5 9:46:6,127,22,0
3558505567,2016/10/5 9:46:7,57,22,0
3558505571,2016/10/5 9:46:11,70,17,0
3558507565,2016/10/5 10:19:25,45,18,0
3558507582,2016/10/5 10:19:42,16,52,0
3558507587,2016/10/5 10:19:47,18,68,0
3558507591,2016/10/5 10:19:51,17,70,0
3558507593,2016/10/5 10:19:53,18,45,0
3558507611,2016/10/5 10:20:11,15,50,0
3558507613,2016/10/5 10:20:13,17,64,0
3558507616,2016/10/5 10:20:16,16,59,0
3558507618,2016/10/5 10:20:18,17,43,0
3558507619,2016/10/5 10:20:19,16,52,0
3558507621,2016/10/5 10:20:21,14,64,0
3558507782,2016/10/5 10:23:2,14,83,0
3558507801,2016/10/5 10:23:21,18,70,0
3558507810,2016/10/5 10:23:30,17,56,0
3558507815,2016/10/5 10:23:35,15,60,0
3558507831,2016/10/5 10:23:51,17,80,0
3558507832,2016/10/5 10:23:52,14,59,0
3558507833,2016/10/5 10:23:53,17,86,0
3558507861,2016/10/5 10:24:21,16,69,0
3558507891,2016/10/5 10:24:51,15,76,0
3558507894,2016/10/5 10:24:54,17,76,0
3558507897,2016/10/5 10:24:57,20,82,0
